Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,Sales ID,Sales,Quantity,Discount,Profit
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,OFF-FA-10000134,16,52.29,9,0,16.2099
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,OFF-ST-10001522,12,91.99,1,0,3.6796
CA-2015-101007,2/9/2015,2/13/2015,Second Class,MS-17980,Corporate,TEC-AC-10001266,6,20.8,2,0.2,6.5
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,OFF-LA-10004544,20,23.68,2,0.2,8.88
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,FUR-BO-10004695,3,452.45,5,0.5,-244.323
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,TEC-PH-10002844,14,62.982,3,0.4,-14.6958
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,TEC-MA-10000864,3,1188,9,0.7,-950.4
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,TEC-AC-10000109,12,89.584,2,0.2,4.4792
CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Consumer,OFF-ST-10001328,2,93.06,6,0,26.0568
CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Consumer,TEC-PH-10002563,14,302.376,3,0.2,22.6782
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,OFF-FA-10000585,4,5.584,2,0.2,1.8148
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,OFF-PA-10004000,6,22.704,6,0.2,8.2302
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,OFF-BI-10002852,5,19.776,4,0.7,-13.8432
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,FUR-FU-10000087,1,72.704,4,0.2,19.0848
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,TEC-MA-10001148,13,479.988,4,0.7,-383.9904
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,OFF-AR-10001958,14,27.168,2,0.2,2.7168
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,Corporate,OFF-AR-10001026,2,2.2,1,0,0.968
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,Corporate,FUR-TA-10003748,1,622.45,5,0,136.939
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,Corporate,OFF-ST-10002485,7,21.98,1,0,0.2198
US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Consumer,FUR-CH-10004860,1,161.568,2,0.2,-28.2744
US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Consumer,FUR-CH-10004477,15,389.696,8,0.2,43.8408
US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,Corporate,OFF-BI-10001679,1,18.648,7,0.7,-12.432
US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,FUR-TA-10001705,19,233.86,2,0.45,-102.048
US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,FUR-TA-10003473,1,620.6145,3,0.45,-248.2458
US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,OFF-BI-10001679,13,5.328,2,0.7,-3.552
US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,FUR-FU-10004017,16,258.072,3,0.2,0
US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,TEC-AC-10003832,5,617.976,3,0.2,-7.7247
CA-2017-160514,11/12/2017,11/16/2017,Standard Class,DB-13120,Corporate,OFF-PA-10002479,14,10.56,2,0,4.752
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,OFF-PA-10003349,17,25.92,5,0.2,9.396
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,FUR-FU-10000576,2,419.68,5,0.6,-356.728
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,FUR-FU-10004351,12,11.688,3,0.6,-4.6752
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,TEC-PH-10000011,7,31.984,2,0.2,11.1944
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,FUR-TA-10002607,10,177.225,5,0.5,-120.513
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,FUR-FU-10002505,19,4.044,3,0.6,-2.8308
CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,OFF-AR-10004685,13,7.408,2,0.2,1.2038
CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,FUR-CH-10004063,2,2001.86,7,0,580.5394
CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,OFF-ST-10002276,20,166.72,2,0,41.68
CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,OFF-PA-10004082,13,47.88,6,0,23.94
CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,OFF-AP-10002945,14,1503.25,5,0,496.0725
CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,OFF-PA-10000061,11,25.92,4,0,12.4416
CA-2016-154739,12/10/2016,12/15/2016,Second Class,LH-17155,Consumer,FUR-CH-10002965,8,321.568,2,0.2,28.1372
CA-2016-145625,9/11/2016,9/17/2016,Standard Class,KC-16540,Consumer,OFF-PA-10004569,8,7.61,1,0,3.5767
CA-2016-145625,9/11/2016,9/17/2016,Standard Class,KC-16540,Consumer,TEC-AC-10003832,5,3347.37,13,0,636.0003
CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,Consumer,OFF-ST-10001228,13,80.58,6,0,22.5624
CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,Consumer,OFF-EN-10003296,4,361.92,4,0,162.864
US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,FUR-FU-10002505,4,12.132,9,0.6,-8.4924
US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,OFF-ST-10004804,17,82.368,2,0.2,-19.5624
US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,OFF-ST-10001590,8,53.92,5,0.2,4.044
US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,TEC-PH-10001580,9,647.904,6,0.2,56.6916
CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Consumer,TEC-AC-10000290,14,20.37,3,0,6.9258
CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Consumer,OFF-ST-10002790,2,221.55,3,0,6.6465
CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Consumer,OFF-BI-10003460,16,17.52,5,0.2,6.132
US-2017-155299,6/8/2017,6/12/2017,Standard Class,Dl-13600,Corporate,OFF-AP-10002203,9,1.624,2,0.8,-4.466
US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Corporate,TEC-MA-10000822,10,3059.982,3,0.4,-509.997
US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Corporate,TEC-MA-10003353,2,2519.958,7,0.4,-251.9958
CA-2016-125318,6/6/2016,6/13/2016,Standard Class,RC-19825,Consumer,TEC-PH-10001433,12,328.224,4,0.2,28.7196
CA-2015-155040,11/10/2015,11/15/2015,Standard Class,AH-10210,Consumer,TEC-AC-10004469,13,79.9,2,0,35.156
CA-2017-136826,6/16/2017,6/20/2017,Standard Class,CB-12535,Corporate,OFF-AR-10003602,19,14.016,3,0.2,4.7304
CA-2016-111010,1/22/2016,1/28/2016,Standard Class,PG-18895,Consumer,OFF-FA-10003472,9,7.56,6,0,0.3024
US-2017-145366,12/9/2017,12/13/2017,Standard Class,CA-12310,Corporate,OFF-ST-10004180,6,37.208,1,0.2,-7.4416
US-2017-145366,12/9/2017,12/13/2017,Standard Class,CA-12310,Corporate,OFF-EN-10004386,12,57.576,3,0.2,21.591
CA-2017-163979,12/28/2017,1/2/2018,Second Class,KH-16690,Corporate,OFF-ST-10003208,16,725.84,4,0,210.4936
CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Consumer,TEC-AC-10003628,7,209.93,7,0,92.3692
CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Consumer,FUR-FU-10003274,4,5.28,3,0,2.3232
CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Consumer,OFF-BI-10002557,4,10.92,3,0.2,4.095
CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Corporate,OFF-PA-10002615,4,8.82,2,0,4.0572
CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Corporate,OFF-AR-10001427,1,5.98,1,0,1.5548
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,OFF-PA-10000673,1,11.648,2,0.2,4.0768
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,OFF-PA-10004470,7,18.176,4,0.2,5.9072
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,OFF-ST-10000876,13,59.712,6,0.2,5.9712
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,OFF-LA-10002043,12,24.84,3,0.2,8.694
US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Consumer,OFF-BI-10004967,5,2.08,5,0.8,-3.432
US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Consumer,TEC-PH-10001760,20,1114.4,7,0.2,376.11
CA-2015-130890,11/2/2015,11/6/2015,Standard Class,JO-15280,Consumer,FUR-TA-10002903,18,1038.84,5,0.2,51.942
CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Consumer,OFF-PA-10000474,15,141.76,5,0.2,47.844
CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Consumer,TEC-AC-10001956,2,239.8,5,0.2,47.96
CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Consumer,OFF-PA-10004100,13,31.104,6,0.2,10.8864
CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Corporate,OFF-BI-10000778,8,254.058,7,0.7,-169.372
CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Corporate,OFF-AP-10002684,20,194.528,2,0.2,24.316
CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Corporate,OFF-SU-10000646,4,961.48,5,0.2,-204.3145
CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,OFF-FA-10002983,20,19.096,7,0.2,6.6836
CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,OFF-LA-10004689,1,18.496,8,0.2,6.2424
CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,TEC-AC-10002001,9,255.984,2,0.2,54.3966
CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,FUR-BO-10004709,17,86.97,3,0.5,-48.7032
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,FUR-FU-10004091,18,300.416,8,0.2,78.8592
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,FUR-CH-10001891,17,230.352,3,0.2,20.1558
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,FUR-FU-10002918,9,218.352,3,0.2,-24.5646
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,OFF-BI-10004593,14,78.6,5,0.7,-62.88
CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,OFF-FA-10004854,9,27.552,3,0.2,9.2988
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,OFF-PA-10002105,5,32.4,5,0,15.552
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,OFF-ST-10002756,9,1082.48,8,0,10.8248
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,OFF-PA-10004243,9,56.91,3,0,27.3168
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,FUR-FU-10001861,12,77.6,4,0,38.024
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,OFF-BI-10002706,18,14.28,1,0,6.5688
US-2017-152380,11/19/2017,11/23/2017,Standard Class,JH-15910,Consumer,FUR-TA-10002533,19,219.075,3,0.5,-131.445
CA-2015-144253,5/4/2015,5/9/2015,Second Class,AS-10225,Corporate,FUR-FU-10002671,14,26.8,2,0,12.864
CA-2014-130960,12/30/2014,1/4/2015,Standard Class,KB-16600,Corporate,OFF-AR-10003651,16,9.84,3,0,2.8536
CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Home Office,OFF-BI-10001072,3,45.48,3,0,20.9208
CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Home Office,OFF-AR-10002135,9,289.2,6,0,83.868
CA-2017-126774,4/15/2017,4/17/2017,First Class,SH-20395,Consumer,OFF-AR-10002804,19,4.89,1,0,2.0049
CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,FUR-FU-10001918,4,15.136,4,0.2,3.5948
CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,FUR-CH-10004086,7,466.768,2,0.2,52.5114
CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,FUR-FU-10001756,12,15.232,1,0.2,1.7136
CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,OFF-LA-10000634,18,6.264,3,0.2,2.0358
CA-2014-120887,9/27/2014,10/3/2014,Standard Class,TS-21205,Corporate,FUR-FU-10001588,3,87.54,3,0,37.6422
CA-2014-167850,8/9/2014,8/16/2014,Standard Class,AG-10525,Corporate,TEC-PH-10002398,14,178.384,2,0.2,22.298
CA-2014-167850,8/9/2014,8/16/2014,Standard Class,AG-10525,Corporate,OFF-PA-10001937,19,15.552,3,0.2,5.4432
CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,Corporate,OFF-AR-10003373,12,99.136,4,0.2,8.6744
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,FUR-CH-10002602,8,135.882,1,0.1,24.1568
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,TEC-MA-10002927,15,3991.98,2,0,1995.99
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,TEC-PH-10004093,7,275.94,6,0,80.0226
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,TEC-AC-10000892,8,360,4,0,129.6
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,OFF-ST-10002974,7,43.57,1,0,13.071
CA-2014-156601,9/19/2014,9/24/2014,Standard Class,FA-14230,Corporate,OFF-FA-10000624,15,7.16,2,0,3.58
CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Corporate,OFF-BI-10004593,2,251.52,6,0.2,81.744
CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Corporate,TEC-AC-10001908,10,99.99,1,0,34.9965
CA-2017-153339,11/3/2017,11/5/2017,Second Class,DJ-13510,Corporate,FUR-FU-10001967,9,15.992,1,0.2,0.9995
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,TEC-PH-10003645,1,290.898,3,0.4,-67.8762
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,OFF-ST-10000675,13,54.224,2,0.2,3.389
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,FUR-CH-10003312,11,786.744,4,0.3,-258.5016
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,OFF-LA-10001074,12,100.24,10,0.2,33.831
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,OFF-BI-10001524,3,37.764,6,0.7,-27.6936
US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,Consumer,TEC-PH-10004614,5,82.8,2,0.4,-20.7
US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,Consumer,OFF-BI-10001153,5,20.724,2,0.7,-13.816
US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,Consumer,OFF-BI-10001982,18,4.896,3,0.7,-3.4272
CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Consumer,OFF-BI-10001922,18,4.752,1,0.2,1.6038
CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Consumer,TEC-CO-10001449,18,959.984,2,0.2,335.9944
CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Consumer,OFF-BI-10004140,3,14.368,4,0.2,4.49
CA-2014-129924,7/12/2014,7/17/2014,Standard Class,AC-10420,Corporate,OFF-BI-10003314,14,7.712,2,0.2,2.7956
CA-2014-129924,7/12/2014,7/17/2014,Standard Class,AC-10420,Corporate,FUR-TA-10004575,19,698.352,3,0.2,-17.4588
CA-2015-128167,6/22/2015,6/26/2015,Second Class,KL-16645,Consumer,OFF-FA-10000490,3,4.96,4,0,2.3312
CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,OFF-AR-10000122,10,17.856,4,0.2,1.116
CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,OFF-BI-10003656,17,509.97,10,0.7,-407.976
CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,OFF-FA-10002780,5,30.992,13,0.2,10.0724
CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,TEC-PH-10000702,2,71.928,12,0.4,8.3916
US-2015-120712,12/20/2015,12/24/2015,Standard Class,CS-12130,Consumer,OFF-ST-10000107,4,88.8,4,0.2,-2.22
CA-2017-169901,6/15/2017,6/19/2017,Standard Class,CC-12550,Consumer,TEC-PH-10002293,6,47.976,3,0.2,4.7976
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,TD-20995,Consumer,OFF-AR-10004027,8,7.56,3,0,3.0996
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,TD-20995,Consumer,OFF-PA-10000249,3,24.56,2,0,11.5432
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,TD-20995,Consumer,OFF-AR-10001374,16,12.96,2,0,4.1472
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,TEC-AC-10000290,11,6.79,1,0,2.3086
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,OFF-PA-10001970,18,24.56,2,0,11.5432
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,OFF-BI-10002160,20,3.048,1,0.2,1.0668
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,OFF-PA-10001970,3,49.12,4,0,23.0864
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,OFF-BI-10004995,6,4355.168,4,0.2,1415.4296
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,FUR-BO-10002268,12,388.704,6,0.2,-4.8588
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,OFF-EN-10001137,11,8.26,2,0,3.7996
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,OFF-AR-10002399,17,17.04,4,0,6.9864
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,OFF-PA-10002713,8,34.4,5,0,15.824
CA-2016-130001,4/23/2016,4/28/2016,Standard Class,HK-14890,Corporate,OFF-PA-10002666,16,36.24,5,0.2,11.325
CA-2017-155698,3/8/2017,3/11/2017,First Class,VB-21745,Corporate,OFF-AP-10001124,3,647.84,8,0,168.4384
CA-2017-155698,3/8/2017,3/11/2017,First Class,VB-21745,Corporate,OFF-LA-10001158,16,20.7,2,0,9.936
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,OFF-LA-10001158,5,20.7,2,0,9.936
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,FUR-CH-10000785,2,488.646,3,0.1,86.8704
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,OFF-AR-10003732,13,5.56,2,0,1.4456
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,FUR-FU-10000023,14,47.12,8,0,20.7328
CA-2014-123344,9/24/2014,9/29/2014,Standard Class,JD-16060,Consumer,OFF-ST-10001713,19,211.96,4,0,8.4784
CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,OFF-BI-10002412,16,23.2,4,0,10.44
CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,OFF-SU-10001225,8,7.36,2,0,0.1472
CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,OFF-ST-10002406,15,104.79,7,0,29.3412
CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,FUR-BO-10002545,6,1043.92,4,0,271.4192
CA-2017-104745,5/29/2017,6/4/2017,Standard Class,GT-14755,Consumer,OFF-PA-10002036,10,25.92,5,0.2,9.396
CA-2017-104745,5/29/2017,6/4/2017,Standard Class,GT-14755,Consumer,OFF-ST-10002205,20,53.424,3,0.2,4.6746
US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,OFF-BI-10001982,3,8.16,5,0.7,-5.712
US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,TEC-AC-10003911,11,1023.936,8,0.2,179.1888
US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,OFF-AR-10000658,12,9.24,1,0.2,0.924
US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,TEC-AC-10002076,13,479.04,10,0.2,-29.94
US-2016-134656,9/28/2016,10/1/2016,First Class,MM-18280,Corporate,OFF-PA-10003039,13,99.136,4,0.2,30.98
US-2017-134481,8/27/2017,9/1/2017,Standard Class,AR-10405,Corporate,FUR-TA-10004915,4,1488.424,7,0.3,-297.6848
CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Consumer,OFF-AP-10000696,20,8.652,3,0.8,-20.3322
CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Consumer,OFF-ST-10003327,7,23.832,3,0.2,2.6811
CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Consumer,OFF-BI-10000309,12,12.176,4,0.8,-18.8728
CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,Corporate,OFF-PA-10004734,9,50.96,7,0,25.48
CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,Corporate,OFF-BI-10002225,18,49.536,3,0.2,17.3376
CA-2015-125395,6/26/2015,6/29/2015,Second Class,LA-16780,Corporate,TEC-AC-10004708,9,41.9,2,0,8.799
US-2015-168935,11/27/2015,12/2/2015,Standard Class,DO-13435,Consumer,FUR-TA-10000617,2,375.4575,3,0.45,-157.0095
US-2015-168935,11/27/2015,12/2/2015,Standard Class,DO-13435,Consumer,TEC-AC-10002335,7,83.976,3,0.2,-1.0497
CA-2015-122756,12/3/2015,12/7/2015,Standard Class,DK-13225,Corporate,TEC-MA-10001681,6,482.34,4,0.7,-337.638
CA-2015-122756,12/3/2015,12/7/2015,Standard Class,DK-13225,Corporate,FUR-FU-10001935,12,2.96,1,0.2,0.777
CA-2014-115973,11/24/2014,11/26/2014,First Class,NG-18430,Consumer,OFF-AR-10004757,4,2.624,1,0.2,0.4264
CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,Consumer,OFF-BI-10000050,14,23.36,4,0.2,7.884
CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,Consumer,TEC-AC-10001998,1,39.98,2,0,13.5932
US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,Consumer,TEC-PH-10003012,15,246.384,2,0.2,27.7182
US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,Consumer,TEC-CO-10002313,5,1799.97,3,0,701.9883
US-2014-134971,6/7/2014,6/10/2014,Second Class,BP-11095,Corporate,OFF-BI-10003982,14,12.462,3,0.8,-20.5623
CA-2017-102946,6/30/2017,7/5/2017,Standard Class,VP-21730,Home Office,OFF-BI-10004492,3,75.792,3,0.2,25.5798
CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Corporate,OFF-ST-10000798,18,49.96,2,0,9.4924
CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Corporate,OFF-PA-10002552,6,12.96,2,0,6.2208
CA-2015-122259,10/31/2015,11/4/2015,Standard Class,HP-14815,Home Office,OFF-SU-10002573,7,70.12,4,0,21.036
CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Consumer,OFF-ST-10001580,9,35.952,3,0.2,3.5952
CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Consumer,FUR-BO-10004834,18,2396.2656,4,0.32,-317.1528
CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Consumer,OFF-ST-10000934,9,131.136,4,0.2,-32.784
CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Consumer,TEC-AC-10000158,9,57.584,2,0.2,0.7198
CA-2014-113166,12/24/2014,12/26/2014,First Class,LF-17185,Consumer,OFF-PA-10001947,9,9.568,2,0.2,3.4684
CA-2014-155208,4/16/2014,4/20/2014,Standard Class,SP-20650,Corporate,OFF-AR-10003478,13,39.072,6,0.2,9.768
CA-2017-117933,12/24/2017,12/29/2017,Standard Class,RF-19840,Consumer,OFF-AP-10004249,15,35.91,3,0,9.6957
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,TEC-AC-10000158,13,179.95,5,0,37.7895
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,TEC-CO-10004115,4,1199.976,3,0.2,434.9913
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,OFF-PA-10003724,18,27.15,5,0,13.3035
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,FUR-TA-10002041,19,1004.024,7,0.2,-112.9527
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,OFF-PA-10002893,11,9.68,1,0,4.6464
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,OFF-LA-10003766,14,28.35,9,0,13.608
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,OFF-PA-10001970,17,55.98,1,0,27.4302
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,FUR-BO-10001972,1,1336.829,13,0.15,31.4548
CA-2017-117457,12/8/2017,12/12/2017,Standard Class,KH-16510,Consumer,FUR-CH-10003956,13,113.568,2,0.2,-18.4548
CA-2017-142636,11/3/2017,11/7/2017,Standard Class,KC-16675,Corporate,OFF-PA-10000157,17,139.86,7,0,65.7342
CA-2017-142636,11/3/2017,11/7/2017,Standard Class,KC-16675,Corporate,FUR-CH-10001891,3,307.136,4,0.2,26.8744
CA-2017-122105,6/24/2017,6/28/2017,Standard Class,CJ-12010,Consumer,OFF-AR-10004344,19,95.92,8,0,25.8984
CA-2016-148796,4/14/2016,4/18/2016,Standard Class,PB-19150,Consumer,FUR-CH-10004886,8,383.8,5,0.2,38.38
